StudiumID;StudentID;Studiumbeginn;Alter;Geschlecht;Studiengang;Leistungspunkte_zum_Abschluss;Kuendigungsdatum
31651794;30515013;22.06.2019;30;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;19.12.2019
31645995;31093254;10.07.2019;23;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;19.12.2019
31684686;27375657;31.07.2019;37;f;Bachelor Kindheitspädagogik berufsbegleitend;180;18.12.2019
31681134;31236705;24.07.2019;23;m;Fernstudium Bachelor of Arts Fitnessökonomie;210;18.12.2019
31680441;31258578;26.07.2019;29;f;Fernstudium Bachelor of Arts Eventmanagement;180;17.12.2019
31664103;31252536;06.07.2019;42;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;17.12.2019
31630542;31205943;24.05.2019;23;f;Fernstudium Bachelor of Science Medieninformatik;180;17.12.2019
31652772;30200916;23.06.2019;27;f;Bachelor Psychologie berufsbegleitend;180;16.12.2019
31683831;31260246;28.07.2019;31;m;Betriebswirt;180;15.12.2019
31624797;31234152;16.05.2019;30;m;Fernstudium Bachelor of Arts Modemanagement;180;15.12.2019
31620507;31231920;08.05.2019;45;m;BA Luftverkehrsmanagement;180;14.12.2019
31627326;31235664;19.05.2019;29;f;Personalmanagement;180;14.12.2019
31642368;31242981;09.06.2019;24;f;BA Luftverkehrsmanagement;180;13.12.2019
31654545;31231602;26.06.2019;27;f;Bachelor Kindheitspädagogik berufsbegleitend;180;13.12.2019
31631583;31237872;29.05.2019;25;f;Betriebswirt Tourismusmanagement;180;13.12.2019
31678863;31257885;20.07.2019;27;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;13.12.2019
31623654;31233588;14.06.2019;26;f;Fernstudium Bachelor of Arts Personalmanagement;180;13.12.2019
31645836;31244679;14.06.2019;47;f;Orientierungsstudium Bachelor of Arts E-Commerce;180;13.12.2019
31618269;31230741;15.05.2019;35;f;Fernstudium Bachelor of Arts Fitnessökonomie;210;13.12.2019
31682538;31259595;26.07.2019;22;f;Bachelor Kindheitspädagogik berufsbegleitend;180;12.12.2019
31620954;31232139;09.05.2019;29;f;BA Internationales Eventmanagement;180;12.12.2019
31663734;31252377;05.07.2019;28;f;Fernstudium Bachelor of Arts Physiotherapie;180;12.12.2019
31654875;31248414;27.06.2019;42;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;12.12.2019
31687056;31261941;03.08.2019;34;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;12.12.2019
31621542;31232418;07.07.2019;31;f;Fernstudium Bachelor of Arts Modemanagement;180;12.12.2019
31611756;31227510;07.05.2019;33;f;Fernstudium Bachelor of Arts Sozialmanagement;180;12.12.2019
31581576;30325863;07.07.2019;22;f;Bachelor Personalmanagement berufsbegleitend;180;12.12.2019
31619361;31231371;22.05.2019;27;f;Betriebswirt Eventmanagement;180;11.12.2019
31649295;30238347;20.06.2019;25;m;Zusatzmodule DS;180;11.12.2019
31653972;31248009;27.06.2019;31;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;11.12.2019
31670634;31253832;14.07.2019;29;f;Bachelor Personalmanagement berufsbegleitend;180;11.12.2019
31617519;30207045;08.05.2019;32;f;Bachelor Kindheitspädagogik berufsbegleitend;180;10.12.2019
31637040;31035480;07.06.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;10.12.2019
31638609;31239162;07.07.2019;41;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;10.12.2019
31684200;31260432;31.07.2019;33;f;Bachelor Personalmanagement berufsbegleitend;180;10.12.2019
31637763;31241007;05.06.2019;30;m;Orientierungsstudium Bachelor of Arts E-Commerce;180;10.12.2019
31658190;31249908;29.06.2019;30;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;09.12.2019
31620420;31231863;08.05.2019;25;f;FlexLearning Bachelor Modell;180;08.12.2019
31618653;31230948;07.05.2019;31;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;08.12.2019
31630758;30263676;25.05.2019;24;f;Fernstudium Bachelor of Arts Modemanagement;180;08.12.2019
31673883;31255437;13.07.2019;59;m;Fernstudium Bachelor of Arts Modemanagement;180;08.12.2019
31627821;31176276;20.05.2019;39;f;Bachelor Informatik berufsbegleitend;180;08.12.2019
31659435;31250472;30.06.2019;31;m;Bachelor Informatik berufsbegleitend;180;08.12.2019
31684926;31260798;01.08.2019;25;f;Tourismuswirtschaft;180;07.12.2019
31670619;31253826;11.07.2019;24;f;Betriebswirt Tourismusmanagement;180;07.12.2019
31641579;31239738;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;07.12.2019
31675800;30883704;17.07.2019;25;f;BA Internationales Luftverkehrsmanagement;180;06.12.2019
31647165;31245285;15.06.2019;25;m;BA Luftverkehrsmanagement;180;06.12.2019
31665174;31253073;26.07.2019;32;m;BA Luftverkehrsmanagement;180;06.12.2019
31643781;31243701;10.07.2019;21;m;BA Internationales Eventmanagement;180;06.12.2019
31660977;31224426;04.07.2019;38;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;06.12.2019
31665744;31253307;10.07.2019;27;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;06.12.2019
31622265;31232814;11.05.2019;25;m;Bachelor International Management berufsbegleitend;90;06.12.2019
31629864;31216134;24.05.2019;27;f;Bachelor Personalmanagement berufsbegleitend;180;06.12.2019
31596633;31220631;07.05.2019;32;f;Fernstudium Bachelor of Arts Public Relations;180;05.12.2019
31625883;31234875;17.05.2019;24;f;Bachelor Personalmanagement berufsbegleitend;180;05.12.2019
31630005;31236960;24.05.2019;24;f;Bachelor Personalmanagement berufsbegleitend;180;05.12.2019
31676334;31256619;18.07.2019;32;f;Bachelor Personalmanagement berufsbegleitend;180;05.12.2019
31647651;31245450;15.06.2019;26;f;Fernstudium Bachelor of Arts Pflegepädagogik;120;04.12.2019
31654590;31248234;26.06.2019;34;f;FS Mitarbeiterkurse;180;04.12.2019
31624485;31234134;06.06.2019;31;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;04.12.2019
31677405;31193523;19.07.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;04.12.2019
31665447;31253196;10.07.2019;34;f;Fernstudium Bachelor of Arts Modemanagement;180;04.12.2019
31660875;31251198;04.07.2019;23;f;Fernstudium Bachelor of Arts Sozialmanagement;180;04.12.2019
31661031;31251264;07.07.2019;23;f;Bachelor Personalmanagement berufsbegleitend;180;04.12.2019
31639194;31061871;07.06.2019;23;f;Bachelor Health Care Management berufsbegleitend;180;04.12.2019
31625652;31062084;07.06.2019;23;f;Fernstudium Bachelor of Arts Immobilienmanagement;180;04.12.2019
31613622;31228296;22.05.2019;22;f;Fernstudium Bachelor of Arts Architektur 240 ECTS;180;03.12.2019
31676400;31256649;18.07.2019;33;f;Fernstudium Bachelor of Arts Modemanagement;180;03.12.2019
31644567;31244127;13.06.2019;30;m;Bachelor Informatik berufsbegleitend;180;03.12.2019
31627419;31235712;21.05.2019;27;f;Bachelor Personalmanagement berufsbegleitend;180;03.12.2019
31634805;27278922;01.06.2019;34;m;BA Luftverkehrsmanagement;180;02.12.2019
31680180;31195083;23.07.2019;26;f;Betriebswirt Hotelmanagement;180;01.12.2019
31631145;31237620;02.06.2019;35;f;BA Luftverkehrsmanagement;180;01.12.2019
31626969;31235427;22.05.2019;25;f;BA Internationales Eventmanagement;180;01.12.2019
31628100;31236045;22.05.2019;37;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;01.12.2019
31629921;31236930;30.05.2019;27;m;Fernstudium Bachelor of Science Medieninformatik;180;01.12.2019
31636410;31240353;02.06.2019;29;m;FlexLearning Bachelor Modell;180;30.11.2019
31623789;31233687;13.05.2019;28;m;Mediendesign;180;30.11.2019
31655736;31248801;27.06.2019;29;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;30.11.2019
31684155;31260408;30.07.2019;34;m;Bachelor Kindheitspädagogik berufsbegleitend;180;30.11.2019
31665330;31253115;10.07.2019;22;f;BA Internationales Eventmanagement;180;30.11.2019
31679001;31257963;20.07.2019;26;m;Bachelor Informatik berufsbegleitend;180;30.11.2019
31600353;31222392;07.06.2019;27;f;Bachelor Personalmanagement berufsbegleitend;180;30.11.2019
31635822;31240077;01.06.2019;27;f;Orientierungsstudium Bachelor of Arts E-Commerce;180;30.11.2019
31607103;31225464;07.05.2019;31;f;Fernstudium Bachelor of Arts Kommunikationsdesign;240;29.11.2019
31664700;31252845;06.07.2019;28;m;Tourismuswirtschaft;180;29.11.2019
31630032;31236981;12.06.2019;32;f;Personalmanagement;180;29.11.2019
31655778;31248819;27.06.2019;28;m;Betriebswirt Gesundheitsmanagement;180;29.11.2019
31683927;31213359;29.07.2019;27;f;Bachelor Personalmanagement berufsbegleitend;180;29.11.2019
31616796;31229856;07.05.2019;25;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;28.11.2019
31613661;30762081;22.05.2019;30;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;28.11.2019
31665072;31253025;06.07.2019;43;f;Fernstudium Bachelor of Arts Modemanagement;180;28.11.2019
31680933;31232391;24.07.2019;23;f;Bachelor Personalmanagement berufsbegleitend;180;28.11.2019
31659513;31250505;06.08.2019;32;f;Tourismuswirtschaft;180;27.11.2019
31662876;30170748;07.07.2019;25;f;Fernstudium Bachelor of Arts Physiotherapie;180;27.11.2019
31654158;31248072;07.07.2019;40;f;FS Mitarbeiterkurse;180;27.11.2019
31622277;31232823;11.05.2019;31;f;Betriebswirtschaftslehre;180;27.11.2019
31681683;31259199;25.07.2019;56;m;Fernstudium Bachelor of Science Medieninformatik;180;27.11.2019
31636110;27954357;06.08.2019;32;m;Fernstudium Bachelor of Arts Public Relations;180;27.11.2019
31649160;31246044;20.06.2019;27;f;Bachelor Personalmanagement berufsbegleitend;180;27.11.2019
31681281;31259019;24.07.2019;27;m;Orientierungsstudium Bachelor of Arts E-Commerce;180;27.11.2019
31665843;31253358;10.07.2019;39;f;Fernstudium Bachelor of Arts Fitnessökonomie;210;27.11.2019
31656069;31248966;28.06.2019;32;m;Fernstudium Bachelor of Arts Logistikmanagement;180;26.11.2019
31600068;31222266;22.05.2019;27;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;26.11.2019
31650129;31246341;07.07.2019;32;f;Bachelor Personalmanagement berufsbegleitend;180;26.11.2019
31658028;31249872;06.07.2019;34;m;FlexLearning Bachelor Modell;180;24.11.2019
31652649;31247511;23.06.2019;36;f;Fernstudium Bachelor of Arts Physiotherapie;180;24.11.2019
31630053;31070115;24.05.2019;23;f;Betriebswirtschaftslehre;180;24.11.2019
31600683;31103961;07.05.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;24.11.2019
31681038;31258863;24.07.2019;37;m;Fernstudium Bachelor of Arts Logistikmanagement;180;23.11.2019
31658247;30477822;29.06.2019;26;f;BA Internationales Eventmanagement;180;23.11.2019
31654473;30603990;26.06.2019;29;f;Fernstudium Bachelor of Arts Sozialmanagement;180;23.11.2019
31628628;31236282;22.05.2019;25;m;Bachelor Informatik berufsbegleitend;180;23.11.2019
31653837;31247940;06.08.2019;38;f;Fernstudium Bachelor of Arts Eventmanagement;180;22.11.2019
31678779;31257762;20.07.2019;25;m;Betriebswirtschaftslehre;180;22.11.2019
31614381;31228659;15.05.2019;49;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;22.11.2019
31686687;31261716;03.08.2019;27;m;Bachelor Informatik berufsbegleitend;180;22.11.2019
31685052;31220973;01.08.2019;29;f;BA Luftverkehrsmanagement;180;21.11.2019
31629225;28024359;23.05.2019;26;m;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;21.11.2019
31661823;30585588;04.07.2019;41;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;21.11.2019
31675548;30853251;17.07.2019;25;f;Bachelor Psychologie berufsbegleitend;180;21.11.2019
31629945;31236936;24.05.2019;30;m;Betriebswirt;180;21.11.2019
31637493;31240884;07.06.2019;29;m;BA Luftverkehrsmanagement;180;20.11.2019
31665981;31253418;10.07.2019;26;m;BA Luftverkehrsmanagement;180;20.11.2019
31630461;31237239;24.05.2019;38;f;Bachelor Kindheitspädagogik berufsbegleitend;180;20.11.2019
31641288;31122234;07.06.2019;30;m;Fernstudium Bachelor of Arts Physiotherapie;180;20.11.2019
31635768;31240038;01.06.2019;30;m;Betriebswirtschaftslehre;180;20.11.2019
31624587;31234188;16.05.2019;28;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;20.11.2019
31687071;31261881;03.08.2019;32;m;Fernstudium Bachelor of Arts Fitnessökonomie;210;20.11.2019
31630884;31214313;25.05.2019;39;f;Bachelor Kindheitspädagogik berufsbegleitend;180;19.11.2019
31621746;31232364;07.07.2019;25;m;BA Internationales Eventmanagement;180;19.11.2019
31657635;31249653;29.06.2019;41;f;Fernstudium Bachelor of Arts Physiotherapie;180;19.11.2019
31673658;31255320;13.07.2019;26;f;Betriebswirt;180;19.11.2019
31659744;31250631;02.07.2019;30;m;Fernstudium Bachelor of Arts Sozialmanagement;180;18.11.2019
31646064;31244745;14.06.2019;21;m;BA Luftverkehrsmanagement;180;17.11.2019
31659099;31250328;30.06.2019;28;f;BA Luftverkehrsmanagement;180;17.11.2019
31628298;31236066;06.06.2019;27;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;17.11.2019
31661079;31251282;07.07.2019;30;f;BA International Management;180;17.11.2019
31636380;30720570;02.06.2019;36;m;FlexLearning Bachelor Modell;180;16.11.2019
31648341;31245741;19.06.2019;26;f;BA Luftverkehrsmanagement;180;16.11.2019
31663320;31252167;05.07.2019;23;m;Personalmanagement;180;16.11.2019
31615737;31229358;22.05.2019;44;f;Bachelor Personalmanagement berufsbegleitend;180;16.11.2019
31658925;31250241;30.06.2019;48;f;Fernstudium Bachelor of Arts Logistikmanagement;180;15.11.2019
31657650;31249641;29.06.2019;44;m;Fernstudium Bachelor of Science Gesundheitspsychologie;180;14.11.2019
31622541;31232967;07.06.2019;24;f;FS Mitarbeiterkurse;180;14.11.2019
31629288;31054101;23.05.2019;34;f;FS Mitarbeiterkurse;180;14.11.2019
31636485;31240407;02.06.2019;22;f;Fernstudium Bachelor of Arts Modemanagement;180;14.11.2019
31662726;31251876;05.07.2019;42;m;Fernstudium Bachelor of Arts Modemanagement;180;14.11.2019
31662474;31251753;05.07.2019;22;f;Bachelor Personalmanagement berufsbegleitend;180;14.11.2019
31635204;31239672;07.06.2019;24;f;BA Internationales Luftverkehrsmanagement;180;13.11.2019
31657656;31249665;07.07.2019;35;f;BA Luftverkehrsmanagement;180;13.11.2019
31641432;31242606;07.05.2019;34;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;13.11.2019
31630233;31237101;24.05.2019;26;m;Bachelor Personalmanagement berufsbegleitend;180;13.11.2019
31659318;31202904;30.06.2019;26;f;Orientierungsstudium Bachelor of Arts E-Commerce;180;13.11.2019
31417185;31065933;07.07.2019;26;m;Fernstudium Bachelor of Arts Public Relations;180;12.11.2019
31655814;31248846;27.06.2019;34;m;Betriebswirt Tourismusmanagement;180;11.11.2019
31628295;30682287;22.05.2019;28;f;Betriebswirt Tourismusmanagement;180;10.11.2019
31646004;30164247;14.06.2019;26;m;Bachelor Psychologie berufsbegleitend;180;10.11.2019
31653177;30888678;23.06.2019;29;m;Bachelor Personalmanagement berufsbegleitend;180;10.11.2019
31627431;31235718;19.05.2019;24;f;Fernstudium Bachelor of Science Kommunikationspsychologie;180;09.11.2019
31658217;31249920;07.07.2019;25;m;Bauingenieurwesen;180;09.11.2019
31730649;31284648;07.05.2019;25;f;Bachelor Personalmanagement berufsbegleitend;180;09.11.2019
31626819;31235370;18.05.2019;27;m;Betriebswirt Tourismusmanagement;180;08.11.2019
31626735;31235337;18.05.2019;31;m;Bachelor Informatik berufsbegleitend;180;08.11.2019
31656276;31249047;28.06.2019;35;m;Bachelor Informatik berufsbegleitend;180;08.11.2019
31664592;31252773;06.07.2019;22;f;Fernstudium Bachelor of Science Kommunikationspsychologie;180;07.11.2019
31630539;31223043;24.05.2019;28;f;Fernstudium Bachelor of Arts Physiotherapie;180;07.11.2019
31626756;31235343;18.05.2019;23;m;Fernstudium Bachelor of Arts Sozialmanagement;180;07.11.2019
31644579;31244130;07.05.2019;33;f;Bachelor International Management berufsbegleitend;90;07.11.2019
31641027;31242450;07.06.2019;25;f;BA Luftverkehrsmanagement;180;06.11.2019
31632267;30989376;26.05.2019;30;f;Tourismuswirtschaft;180;06.11.2019
31686018;31261383;02.08.2019;30;f;Fernstudium Bachelor of Arts Pflegepädagogik;120;06.11.2019
31652958;31247652;23.06.2019;26;f;Fernstudium Bachelor of Arts Physiotherapie;180;06.11.2019
31640979;31175892;07.06.2019;35;m;FS Mitarbeiterkurse;180;06.11.2019
31684062;31260366;30.07.2019;28;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;06.11.2019
31653453;31247841;11.07.2019;36;f;Hospitality Management;180;06.11.2019
31638720;31241436;07.07.2019;32;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;05.11.2019
31687548;31262232;04.08.2019;36;m;Fernstudium Bachelor of Arts Personalmanagement;180;05.11.2019
31657023;31249389;28.06.2019;41;m;Bachelor Informatik berufsbegleitend;180;05.11.2019
31657086;31249413;28.06.2019;29;f;Fernstudium Bachelor of Arts Fitnessökonomie;210;05.11.2019
31626840;31235367;18.05.2019;27;f;Personalmanagement;180;04.11.2019
31653438;31006476;23.06.2019;21;f;Zusatzmodule DS;180;04.11.2019
31653498;31247862;26.07.2019;22;f;Fernstudium Bachelor of Arts Sozialmanagement;180;04.11.2019
31660917;31251207;04.07.2019;27;f;Fernstudium Bachelor of Arts Eventmanagement;180;03.11.2019
31660248;31250859;03.07.2019;48;m;Gesundheitsmanagement;180;03.11.2019
31663875;31252446;06.07.2019;23;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;03.11.2019
31626369;31235094;07.06.2019;47;f;Bachelor Personalmanagement berufsbegleitend;180;03.11.2019
31683687;31249209;28.07.2019;25;f;Bachelor Personalmanagement berufsbegleitend;180;03.11.2019
31658649;31250127;29.06.2019;29;m;Tourismuswirtschaft;180;02.11.2019
31680231;31258485;23.07.2019;36;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;02.11.2019
31639596;31241844;06.06.2019;25;f;Zusatzmodule DS;180;02.11.2019
31627062;27635337;19.05.2019;41;m;FS Mitarbeiterkurse;180;02.11.2019
